HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12
40516938,40517255,40417973,4.55,5168.8,300.4,20.42,20918.6,0,45.435,5,1,5,4120618300
40516939,40517102,40417973,10.03,4040.9,14.1,42.95,43.0,0,0.015,1,2,8,4121378210
40516940,40520286,40417973,2.15,4074.4,5.7,17.60,17.6,0,0.007,1,3,9,4121379490
40516941,40520286,40417973,0.38,4074.2,8.3,0.53,28.9,0,0.012,2,2,8,4121379490
40516942,40516941,40417973,2.82,4074.7,7.9,17.95,18.0,0,0.007,1,2,9,4121379490
40516943,40516941,40417973,0.57,4074.6,4.9,10.39,10.4,0,0.005,1,3,9,4121379490
40516944,40517265,40417973,4.76,4250.6,13.6,15.84,43.3,0,0.156,2,3,7,4120619420
40516945,40517692,40417973,9.33,4045.0,14.6,38.02,38.0,0,0.151,1,4,7,4120619820
40516946,40517692,40417973,0.46,4045.0,13.7,0.35,63.0,0,0.244,2,5,7,4120619820
40516947,40517548,40417973,8.87,3941.3,23.2,22.70,109.8,0,0.455,2,4,7,4120620570
40516948,40517548,40417973,1.06,3941.3,16.6,1.58,61.1,0,0.260,2,5,7,4120620570
40516949,40516598,40417973,1.06,3669.2,441.4,1.41,17112.7,0,118.711,5,2,4,4120614090
40516950,40514253,40417973,12.33,1892.6,18.6,57.22,57.2,0,0.234,1,4,7,4120615690
40516951,40516604,40417973,4.40,1837.0,8.2,16.55,16.6,0,0.060,1,6,8,4121378370
40516952,40515040,40417973,7.54,1848.0,11.8,50.00,50.0,0,0.138,1,5,7,4121377170
40516953,40516607,40417973,5.96,1710.7,10.1,24.30,24.3,0,0.073,1,4,8,4121379050
40517094,40517387,40417973,21.76,5294.9,30.6,46.95,84.4,0,0.122,2,3,7,4121378530
40517095,40517387,40417973,3.84,5294.9,65.3,12.50,822.7,0,0.915,4,2,7,4121378530
40517096,40516586,40417973,1.80,5247.3,221.9,18.30,17246.3,0,43.259,5,1,5,4120617340
40517097,40517689,40417973,9.87,5172.5,20.3,24.99,60.0,0,0.051,2,3,8,4120619510
40517098,40515030,40442115,7.30,547.0,33.8,32.91,323.8,1,1.009,3,1,6,4121377270
40517099,40518110,40417973,2.59,4134.0,8.4,8.63,36.8,0,0.086,2,6,8,4120619980
40517100,40518110,40417973,1.88,4134.0,5.4,11.97,12.0,0,0.025,1,7,8,4120619980
40517101,40516331,40417973,3.73,4035.5,1433.7,13.56,105954.2,0,535.385,6,1,4,4121378210
40517102,40517101,40417973,1.74,4039.0,16.0,4.40,61.1,0,0.021,2,2,8,4121378210
40517103,40516944,40417973,2.15,4255.5,8.5,14.44,14.4,0,0.054,1,4,8,4120619420
40517104,40517832,40417973,2.91,3977.0,8.5,15.85,15.8,0,0.069,1,3,8,4121378860
40517105,40516770,40417973,4.43,3673.9,8.3,20.95,21.0,0,0.089,1,5,8,4121377510
40517106,40517554,40417973,4.62,1824.2,36.5,19.72,313.8,0,1.116,3,5,6,4120618950
40517107,40517554,40417973,0.90,1824.4,4.8,10.74,10.7,0,0.036,1,6,8,4120618950
40517108,40517269,40417973,11.60,1804.8,15.4,49.27,49.3,0,0.150,1,4,7,4121378550
40517109,40517269,40417973,2.82,1804.7,8.0,12.85,12.8,0,0.039,1,5,8,4121378550
40517110,40517845,40417973,4.19,1796.3,9.2,30.45,30.4,0,0.081,1,5,8,4120619680
40517111,40517845,40417973,3.07,1796.2,8.1,15.85,15.8,0,0.043,1,6,8,4120619680
40517112,40517397,40417973,6.96,1652.3,37.1,23.77,164.2,0,0.510,2,4,7,4120618310
40517113,40517271,40417973,4.14,1639.5,32.7,9.15,363.8,0,0.976,3,4,7,4120618510
40517253,40515436,40417973,6.54,5310.6,11.4,35.92,35.9,0,0.051,1,4,8,4120617220
40517254,40516326,40417973,3.46,5188.5,22.7,11.97,125.8,0,0.029,2,2,8,4120617800
40517255,40517388,40417973,3.92,5164.9,304.3,10.56,21083.8,0,45.463,5,1,5,4120619100
40517256,40517388,40417973,1.16,5164.9,9.0,13.90,13.9,0,0.003,1,3,9,4120619100
40517257,40517388,40417973,10.33,5164.9,15.1,39.07,39.1,0,0.010,1,2,8,4120619100
40517258,40516758,40417973,2.34,5164.4,7.1,13.56,13.6,0,0.005,1,5,9,4120617920
40517259,40517098,40442115,0.60,554.3,26.5,0.18,269.2,1,0.920,3,1,7,4121378440
40517260,40515288,40417973,6.84,4105.5,51.5,28.16,706.0,0,6.850,3,2,6,4120616840
40517261,40517102,40417973,2.26,4040.9,6.6,13.73,13.7,0,0.005,1,3,9,4121378210
40517262,40515891,40417973,4.44,4311.6,12.5,16.20,45.8,0,0.056,2,4,8,4121377850
40517263,40517262,40417973,0.57,4316.0,6.1,13.03,13.0,0,0.017,1,5,8,4121377850
40517264,40516766,40417973,2.48,4261.1,8.6,23.59,23.6,0,0.066,1,4,8,4121378300
40517265,40518267,40417973,5.12,4245.7,18.5,23.76,84.0,0,0.288,2,3,7,4120619420
40517266,40518268,40417973,12.72,4049.8,16.1,51.58,51.6,0,0.202,1,3,7,4120619930
40517267,40520294,40417973,4.82,3961.0,9.4,30.63,30.6,0,0.133,1,4,7,4121379520
40517268,40520294,40417973,2.22,3960.8,6.3,13.02,13.0,0,0.057,1,5,8,4121379520
40517269,40517698,40417973,1.36,1803.3,21.6,2.46,147.7,0,0.455,2,3,7,4121378550
40517270,40517698,40417973,2.55,1803.3,7.0,15.14,15.1,0,0.045,1,4,8,4121378550
40517386,40517541,40417973,14.73,5293.7,20.2,48.37,48.4,0,0.079,1,3,8,4121378530
40517387,40517541,40417973,1.20,5293.7,66.5,2.11,909.2,0,1.038,4,2,6,4121378530
40517388,40517827,40417973,0.60,5164.5,304.7,0.35,21137.1,0,45.473,5,1,5,4120619100
40517389,40517259,40442115,7.89,554.7,12.3,39.96,40.0,1,0.121,1,2,7,4121378440
40517390,40518115,40417973,7.57,4093.7,31.5,29.22,257.1,0,0.197,3,3,7,4121378540
40517391,40518267,40417973,11.02,4245.7,88.6,45.59,1702.2,0,2.218,4,2,6,4120619420
40517392,40517832,40417973,2.15,3977.2,6.9,17.96,18.0,0,0.081,1,4,8,4121378860
40517393,40518892,40417973,2.31,3737.2,8.0,29.93,29.9,0,0.118,1,3,7,4121378960
40517394,40517395,40417973,4.87,3672.2,8.8,33.27,33.3,0,0.120,1,3,7,4120618490
40517395,40516949,40417973,2.18,3670.3,440.3,7.39,16875.2,0,117.782,5,2,4,4120618490
40517396,40519043,40417973,2.78,1879.6,98.9,7.22,3862.7,0,12.848,5,3,5,4121378670
40517397,40517398,40417973,2.78,1649.5,56.2,8.10,817.5,0,2.246,3,3,6,4120618650
40517398,40517399,40417973,2.28,1647.1,58.7,12.15,1014.9,0,2.878,3,3,6,4120618660
40517399,40517400,40417973,3.10,1644.0,61.8,8.45,1034.8,0,2.918,3,3,6,4120618660
40517400,40517847,40417973,5.22,1638.8,67.0,16.55,1079.9,0,3.023,3,3,6,4120618660
40517541,40518258,40417973,0.60,5293.1,67.1,0.70,958.3,0,1.116,4,2,6,4121378530
40517542,40517827,40417973,1.55,5164.5,6.5,14.09,14.1,0,0.003,1,2,9,4120619100
40517543,40517689,40417973,13.79,5172.5,19.1,42.42,42.4,0,0.036,1,4,8,4120619510
40517544,40517098,40442115,4.06,554.3,8.4,21.66,21.7,1,0.045,1,2,8,4121378440
40517545,40517262,40417973,2.26,4316.2,7.9,16.55,16.6,0,0.020,1,4,8,4121377850
40517546,40518268,40417973,6.71,4049.7,10.9,28.35,28.4,0,0.117,1,4,7,4120619930
40517547,40519983,40417973,6.77,3939.1,11.8,27.64,27.6,0,0.123,1,5,7,4120620570
40517548,40519983,40417973,1.99,3939.1,25.3,4.40,175.2,0,0.735,3,4,7,4120620570
40517549,40516770,40417973,2.96,3674.0,7.3,18.49,18.5,0,0.081,1,6,8,4121377510
40517550,40518892,40417973,0.69,3737.2,5.5,10.22,10.2,0,0.041,1,4,8,4121378960
40517551,40518729,40417973,1.55,3691.6,7.4,21.84,21.8,0,0.080,1,4,8,4120619940
40517552,40518729,40417973,1.16,3691.5,4.3,12.68,12.7,0,0.046,1,5,8,4120619940
40517553,40519043,40417973,2.53,1879.7,7.6,14.62,14.6,0,0.059,1,4,8,4121378670
40517554,40517839,40417973,2.56,1821.9,38.8,9.51,334.0,0,1.184,3,5,6,4120618950
40517555,40518569,40417973,3.65,1783.8,209.6,10.04,9803.7,0,19.360,5,2,5,4120619670
40517556,40518569,40417973,1.66,1783.6,6.5,13.38,13.4,0,0.037,1,3,8,4120619670
40517557,40517558,40417973,6.45,1779.2,11.1,27.47,27.5,0,0.080,1,4,8,4121378310
40517558,40520483,40417973,4.98,1774.1,38.1,13.21,337.6,0,0.954,3,3,7,4120622570
40517559,40520483,40417973,3.08,1774.3,8.3,31.51,31.5,0,0.093,1,4,8,4120622570
40517560,40518735,40417973,3.05,1706.0,15.7,17.43,103.1,0,0.304,2,3,7,4121379050
40517561,40517399,40417973,0.69,1647.1,5.8,11.45,11.4,0,0.036,1,4,8,4120618660
40517686,40518258,40417973,2.31,5292.9,6.7,15.15,15.1,0,0.026,1,3,8,4120620430
40517687,40517255,40417973,2.86,5168.8,25.7,6.16,154.6,0,0.041,2,2,8,4120618480
40517688,40520458,40417973,3.46,5154.5,39.9,14.79,686.9,0,0.344,3,3,7,4120618840
40517689,40518262,40417973,5.44,5167.3,25.6,9.33,111.8,0,0.090,2,3,8,4120619510
40517690,40516039,40417973,6.35,4113.2,11.4,25.36,25.4,0,0.117,1,4,7,4120616660
40517691,40518117,40417973,3.05,4085.9,10.5,6.87,41.9,0,0.022,2,3,8,4121378780
40517692,40518722,40417973,2.45,4042.7,16.8,4.58,105.6,0,0.414,2,4,7,4120619820
40517693,40518722,40417973,0.57,4042.5,6.3,13.21,13.2,0,0.057,1,5,8,4120619820
40517694,40518269,40417973,1.29,3970.6,5.9,13.20,13.2,0,0.058,1,4,8,4121378860
40517695,40516774,40417973,3.88,1832.9,7.7,20.25,20.3,0,0.072,1,6,8,4121378370
40517696,40517841,40417973,4.52,1814.7,95.4,12.68,1878.7,0,5.917,4,4,6,4120618960
40517697,40517841,40417973,1.55,1814.7,5.9,13.03,13.0,0,0.042,1,5,8,4120618960
40517698,40517844,40417973,4.46,1798.8,26.0,20.25,183.1,0,0.560,2,3,7,4120619660
40517699,40518570,40417973,0.69,1777.2,6.1,10.39,10.4,0,0.031,1,5,8,4120622800
40517700,40518570,40417973,11.14,1777.4,27.6,55.62,156.0,0,0.447,2,4,7,4120622800
40517827,40518259,40417973,2.94,5161.4,307.8,7.22,21158.4,0,45.462,5,1,5,4120619100
40517828,40518262,40417973,2.64,5167.3,8.6,13.91,13.9,0,0.008,1,4,9,4120619510
40517829,40518117,40417973,1.36,4085.7,14.3,3.17,76.4,0,0.050,2,2,8,4121378780
40517830,40517829,40417973,8.89,4087.2,12.8,45.25,45.3,0,0.029,1,2,8,4121378780
40517831,40518554,40417973,1.93,4259.7,8.3,27.82,27.8,0,0.112,1,4,7,4120619640
40517832,40518269,40417973,6.64,3970.4,15.1,21.48,55.3,0,0.248,2,3,7,4121378860
40517833,40517964,40417973,0.90,3678.5,5.2,10.74,10.7,0,0.040,1,5,8,4120618500
40517834,40517964,40417973,2.66,3678.3,12.4,16.38,71.0,0,0.278,2,4,7,4120618500
40517835,40517834,40417973,5.04,3681.1,8.9,28.52,28.5,0,0.110,1,5,7,4120618500
40517836,40517834,40417973,4.21,3680.9,9.7,26.07,26.1,0,0.104,1,4,7,4120618500
40517837,40518403,40417973,15.36,1926.0,20.0,89.95,90.0,0,0.373,1,6,7,4120619650
40517838,40518730,40417973,4.39,1914.8,12.0,16.90,54.2,0,0.229,2,6,7,4121378970
40517839,40517840,40417973,2.34,1819.4,41.4,6.34,428.3,0,1.516,3,5,6,4120618950
40517840,40518405,40417973,5.44,1814.2,46.6,14.62,461.4,0,1.627,3,5,6,4120618950
40517841,40518405,40417973,0.60,1814.2,96.0,0.35,1892.1,0,5.960,4,4,6,4120618960
40517842,40517843,40417973,11.74,1808.7,16.2,51.40,51.4,0,0.160,1,3,7,4121378550
40517843,40517269,40417973,4.14,1804.8,20.1,8.63,83.1,0,0.259,2,3,7,4121378550
40517844,40517968,40417973,6.42,1792.6,32.2,22.36,226.8,0,0.688,2,3,7,4120619660
40517845,40518270,40417973,2.97,1793.3,12.1,6.16,52.5,0,0.141,2,5,7,4120619680
40517846,40517112,40417973,3.16,1659.2,9.4,21.49,21.5,0,0.067,1,5,8,4120618310
40517956,40517096,40417973,3.98,5249.1,220.1,25.35,17129.2,0,43.139,5,1,5,4120617340
40517957,40518109,40417973,4.17,4133.5,9.5,27.12,27.1,0,0.098,1,5,8,4120619980
40517958,40518109,40417973,0.69,4133.6,5.7,10.21,10.2,0,0.030,1,6,8,4120619980
40517959,40519484,40417973,7.92,4075.3,12.6,42.61,42.6,0,0.016,1,3,8,4120620440
40517960,40519484,40417973,3.42,4075.5,8.7,22.18,22.2,0,0.008,1,4,9,4120620440
40517961,40519181,40417973,2.99,4126.1,6.6,20.43,20.4,0,0.015,1,3,8,4121379440
40517962,40519181,40417973,17.36,4126.3,20.9,111.62,111.6,0,0.094,1,2,8,4121379440
40517963,40516949,40417973,5.71,3670.3,26.5,19.02,236.1,0,0.962,3,3,7,4120618500
40517964,40517963,40417973,2.50,3675.8,14.9,5.64,87.3,0,0.339,2,4,7,4120618500
40517965,40517966,40417973,13.25,1917.7,17.6,49.81,49.8,0,0.210,1,6,7,4121378970
40517966,40518730,40417973,2.88,1914.8,44.4,16.73,808.1,0,3.783,3,5,6,4121378970
40517967,40517839,40417973,1.80,1821.9,17.2,2.99,87.9,0,0.311,2,6,7,4120618950
40517968,40517969,40417973,2.12,1790.3,34.5,4.40,265.5,0,0.804,2,3,7,4120619660
40517969,40518407,40417973,0.76,1789.6,35.3,1.23,280.3,0,0.847,2,3,7,4120619660
40517970,40518408,40417973,6.59,1788.4,11.8,29.57,29.6,0,0.079,1,5,8,4120619680
40517971,40518270,40417973,7.91,1793.3,12.4,28.00,28.0,0,0.077,1,4,8,4120619680
40518108,40517259,40442115,3.05,554.8,26.0,7.04,229.1,1,0.800,3,1,7,4121378440
40518109,40519033,40417973,3.26,4130.3,12.8,12.86,50.2,0,0.165,2,5,7,4120619980
40518110,40519033,40417973,3.52,4130.3,12.1,7.04,55.8,0,0.128,2,6,7,4120619980
40518111,40519334,40417973,4.81,4122.9,8.7,22.89,22.9,0,0.036,1,5,8,4120621690
40518112,40519334,40417973,0.69,4122.7,5.6,11.09,11.1,0,0.016,1,6,8,4120621690
40518113,40518115,40417973,10.74,4093.7,14.4,70.27,70.3,0,0.044,1,4,8,4121378540
40518114,40519336,40417973,0.57,4090.5,5.1,10.39,10.4,0,0.005,1,4,9,4120620850
40518115,40519336,40417973,3.00,4090.7,34.5,19.02,346.4,0,0.250,3,3,7,4120620850
40518116,40519180,40417973,4.41,4082.8,8.6,20.60,20.6,0,0.010,1,3,8,4121378780
40518117,40519180,40417973,2.94,4082.8,17.2,8.10,126.4,0,0.077,3,2,8,4121378780
40518258,40519029,40417973,3.00,5290.1,70.1,7.40,980.8,0,1.149,4,2,6,4120620430
40518259,40518547,40417973,4.46,5156.9,312.2,28.35,21327.7,0,45.479,5,1,5,4120620080
40518260,40518547,40417973,6.07,5157.0,11.8,31.69,31.7,0,0.008,1,2,9,4120620080
40518261,40518399,40417973,3.10,5160.4,42.0,14.44,308.5,0,0.201,3,2,7,4120619110
40518262,40518261,40417973,3.78,5163.3,29.6,13.39,139.1,0,0.103,2,3,7,4120619510
40518263,40519176,40442115,1.50,569.0,5.6,14.62,14.6,1,0.061,1,3,8,4121378950
40518264,40516039,40417973,10.16,4113.2,16.8,45.79,45.8,0,0.203,1,3,7,4120616660
40518265,40519036,40417973,7.02,4229.8,12.3,35.38,35.4,0,0.080,1,3,8,4121379280
40518266,40519036,40417973,0.95,4229.7,7.0,11.09,11.1,0,0.030,1,4,8,4121379280
40518267,40519980,40417973,4.41,4241.1,93.2,9.33,1795.5,0,2.539,4,2,6,4120619420
40518268,40518721,40417973,5.20,4044.7,21.2,15.32,95.2,0,0.384,2,3,7,4120619930
40518269,40518724,40417973,2.78,3967.8,17.6,7.57,76.1,0,0.341,2,3,7,4121378860
40518270,40518408,40417973,4.90,1788.4,17.3,15.85,96.3,0,0.261,2,4,7,4120619680
40518399,40520458,40417973,5.85,5154.4,48.0,12.33,333.7,0,0.208,3,2,7,4120619110
40518400,40521379,40417973,9.16,5095.4,12.4,39.79,39.8,0,0.053,1,2,8,4120624380
40518401,40517260,40417973,5.93,4112.6,44.5,26.24,488.0,0,4.446,3,2,6,4120618740
40518402,40518403,40417973,13.71,1926.0,18.9,54.25,54.2,0,0.237,1,7,7,4120619650
40518403,40518404,40417973,5.82,1920.2,25.8,19.37,163.6,0,0.696,2,6,7,4120619650
40518404,40517966,40417973,2.56,1917.6,41.6,4.40,741.6,0,3.498,3,5,6,4121378970
40518405,40519988,40417973,2.13,1811.9,98.3,11.62,2365.1,0,7.624,4,4,6,4120622560
40518406,40517844,40417973,2.55,1798.9,7.1,21.32,21.3,0,0.065,1,4,8,4120619660
40518407,40518568,40417973,9.06,1780.6,44.3,36.10,328.9,0,0.979,2,3,7,4120619660
40518408,40518733,40417973,2.94,1785.5,20.2,10.39,136.3,0,0.368,2,4,7,4120619680
40518546,40516587,40417973,7.66,5243.7,22.6,35.92,148.9,0,0.041,2,3,8,4120616120
40518547,40519174,40417973,3.10,5154.0,315.1,10.57,21369.9,0,45.471,5,1,5,4120620080
40518548,40521379,40417973,1.28,5095.2,7.3,11.98,12.0,0,0.015,1,3,8,4120624380
40518549,40518108,40442115,1.39,557.8,23.0,1.58,165.3,1,0.671,2,1,7,4121378440
40518550,40519032,40417973,1.77,4133.0,6.9,12.33,12.3,0,0.059,1,4,8,4120618730
40518551,40517101,40417973,5.18,4039.2,1429.9,18.14,105879.5,0,534.998,6,1,4,4121378210
40518552,40517829,40417973,3.16,4087.2,7.7,28.01,28.0,0,0.019,1,3,8,4121378780
40518553,40519980,40417973,2.34,4241.2,29.5,4.05,147.6,0,0.597,2,3,7,4120619640
40518554,40518553,40417973,16.37,4243.6,27.1,35.05,88.1,0,0.354,2,3,7,4120619640
40518555,40518721,40417973,8.30,4044.7,12.9,25.36,25.4,0,0.110,1,4,7,4120619930
40518556,40518557,40417973,2.64,3969.0,7.9,14.27,14.3,0,0.067,1,5,8,4121378860
40518557,40518724,40417973,1.20,3967.8,16.5,2.11,61.8,0,0.297,2,4,7,4121378860
40518558,40520127,40417973,5.09,3941.9,11.3,21.13,21.1,0,0.095,1,4,8,4120620710
40518559,40519040,40417973,1.62,3723.0,5.5,16.20,16.2,0,0.062,1,4,8,4121378960
40518560,40517963,40417973,1.85,3675.8,21.0,3.17,129.7,0,0.552,2,3,7,4120618500
40518561,40517967,40417973,2.42,1823.5,7.0,14.80,14.8,0,0.051,1,7,8,4120618950
40518562,40517840,40417973,2.93,1819.4,8.6,18.50,18.5,0,0.063,1,6,8,4120618950
40518563,40519988,40417973,3.45,1811.8,7.3,16.38,16.4,0,0.053,1,5,8,4120622560
40518564,40517843,40417973,3.54,1808.9,8.1,23.08,23.1,0,0.072,1,4,8,4121378550
40518565,40517969,40417973,2.42,1790.4,7.1,13.57,13.6,0,0.040,1,4,8,4120619660
40518566,40518407,40417973,2.08,1789.6,7.8,12.51,12.5,0,0.037,1,4,8,4120619660
40518567,40518568,40417973,1.66,1780.5,6.0,11.80,11.8,0,0.034,1,4,8,4120619660
40518568,40518732,40417973,0.46,1780.1,44.8,0.18,340.9,0,1.014,2,3,6,4120619660
40518569,40518732,40417973,3.52,1780.3,213.2,6.87,9823.9,0,19.365,5,2,5,4120619670
40518570,40522053,40417973,3.46,1773.8,31.2,7.04,173.5,0,0.499,2,4,7,4120622800
40518717,40519029,40417973,3.51,5289.9,7.7,21.67,21.7,0,0.040,1,3,8,4120620430
40518718,40510728,40417973,24.36,5225.5,33.3,101.53,133.4,0,0.052,2,2,8,4120612890
40518719,40517254,40417973,7.34,5191.8,12.0,42.63,42.6,0,0.009,1,3,9,4120617800
40518720,40518399,40417973,1.96,5160.2,6.6,12.86,12.9,0,0.005,1,3,9,4120619110
40518721,40519982,40417973,5.60,4039.0,26.9,16.03,136.6,0,0.564,2,3,7,4120619930
40518722,40519982,40417973,3.52,4039.0,20.5,7.04,125.8,0,0.501,2,4,7,4120619820
40518723,40519982,40417973,9.03,4039.0,13.9,37.34,37.3,0,0.166,1,5,7,4121379910
40518724,40518890,40417973,5.60,3962.0,23.4,27.13,165.0,0,0.766,3,3,7,4121379190
40518725,40518890,40417973,3.15,3962.1,8.9,17.78,17.8,0,0.080,1,4,8,4121379190
40518726,40520127,40417973,3.68,3941.9,9.1,14.62,14.6,0,0.067,1,5,8,4120620710
40518727,40525165,40417973,2.15,3900.2,7.1,20.43,20.4,0,0.086,1,3,8,4120625740
40518728,40525165,40417973,1.36,3900.2,5.7,17.96,18.0,0,0.074,1,4,8,4120625740
40518729,40518894,40417973,5.01,3686.5,12.6,14.79,49.3,0,0.180,2,4,7,4120619940
40518730,40518897,40417973,10.44,1904.4,54.8,71.86,934.2,0,4.332,3,5,6,4120621130
40518731,40517967,40417973,4.14,1823.5,15.6,13.74,70.1,0,0.250,2,6,7,4120618950
40518732,40520303,40417973,0.60,1779.7,213.8,0.35,10165.2,0,20.372,5,2,5,4120619840
40518733,40520303,40417973,6.00,1779.5,37.2,20.79,337.9,0,0.945,3,3,7,4120619850
40518734,40522053,40417973,4.22,1773.7,7.9,26.95,27.0,0,0.083,1,5,8,4120622800
40518735,40519045,40417973,4.39,1701.8,20.0,16.55,155.6,0,0.467,2,3,7,4121379050
40518736,40519045,40417973,4.73,1701.6,8.9,19.20,19.2,0,0.059,1,4,8,4121379050
40518886,40518718,40417973,0.90,5249.8,8.0,16.74,16.7,0,0.008,1,3,9,4120612890
40518887,40518259,40417973,3.92,5161.4,24.6,8.46,140.9,0,0.037,2,2,8,4120619270
40518888,40518889,40417973,1.07,4054.2,6.9,12.15,12.2,0,0.004,1,3,9,4120619810
40518889,40518551,40417973,10.06,4044.2,148.0,59.19,5555.9,0,7.373,5,2,6,4120619810
40518890,40519189,40417973,1.74,3960.3,25.1,2.64,206.1,0,0.962,3,3,7,4121379190
40518891,40519189,40417973,4.54,3960.3,8.9,18.14,18.1,0,0.082,1,4,8,4121379190
40518892,40518893,40417973,11.56,3725.7,19.5,47.72,87.9,0,0.342,2,3,7,4121378960
40518893,40519040,40417973,2.72,3723.0,22.2,8.28,137.7,0,0.544,3,3,7,4121378960
40518894,40518895,40417973,6.86,3679.8,65.4,17.26,573.1,0,2.248,3,3,6,4120619940
40518895,40517395,40417973,7.35,3672.4,438.2,20.26,16834.5,0,117.709,5,2,4,4120618490
40518896,40518560,40417973,1.29,3677.8,6.3,12.33,12.3,0,0.050,1,4,8,4120618500
40518897,40519042,40417973,1.36,1903.0,56.2,2.47,991.1,0,4.603,3,5,6,4120621130
40518898,40519042,40417973,2.08,1903.1,6.1,12.50,12.5,0,0.054,1,6,8,4120621130
40518899,40518900,40417973,0.57,1670.3,5.3,10.93,10.9,0,0.035,1,5,8,4120618310
40518900,40517112,40417973,11.27,1659.0,30.3,44.91,119.0,0,0.379,2,4,7,4120618310
40519028,40519643,40417973,21.82,5286.9,26.8,73.71,73.7,0,0.126,1,3,7,4120620430
40519029,40519643,40417973,3.24,5286.9,73.3,9.69,1012.2,0,1.200,4,2,6,4120620430
40519030,40516586,40417973,8.16,5247.1,14.7,21.14,21.1,0,0.016,1,2,8,4120617340
40519031,40519176,40442115,3.95,569.0,7.6,20.61,20.6,1,0.096,1,2,8,4121378950
40519032,40519177,40417973,6.36,4126.5,15.8,26.95,76.6,0,0.470,2,3,7,4120618730
40519033,40519034,40417973,6.50,4123.9,19.2,19.55,125.5,0,0.339,3,5,7,4120619980
40519034,40519178,40417973,0.76,4123.1,21.4,0.88,232.0,0,0.666,3,4,7,4120621690
40519035,40519178,40417973,6.66,4123.1,11.3,25.71,25.7,0,0.048,1,5,8,4120621690
40519036,40519344,40417973,2.73,4227.2,14.8,3.52,50.0,0,0.119,2,3,7,4121379280
40519037,40518554,40417973,6.49,4259.9,10.8,25.19,25.2,0,0.109,1,3,7,4120619640
40519038,40523550,40417973,0.57,3908.2,6.6,12.15,12.2,0,0.053,1,4,8,4120625730
40519039,40523550,40417973,2.36,3908.3,7.0,17.61,17.6,0,0.075,1,3,8,4120625730
40519040,40519193,40417973,4.30,3718.7,26.5,15.15,169.1,0,0.665,3,3,7,4121379140
40519041,40518560,40417973,2.18,3677.8,18.9,3.70,114.2,0,0.491,2,3,7,4120618500
40519042,40519668,40417973,1.74,1901.3,57.9,4.23,1007.9,0,4.676,3,5,6,4120621130
40519043,40519496,40417973,6.57,1873.2,105.3,26.59,3903.9,0,13.016,5,3,5,4120621570
40519044,40518735,40417973,7.03,1706.0,10.7,35.94,35.9,0,0.112,1,4,7,4121379050
40519045,40520306,40417973,1.06,1700.6,21.2,11.28,186.1,0,0.562,2,3,7,4121379920
40519046,40517398,40417973,10.12,1649.4,34.3,40.69,185.3,0,0.614,2,4,7,4120618850
40519168,40513751,40417973,16.95,5236.9,26.5,69.89,114.0,0,0.058,2,2,8,4120615470
40519169,40518546,40417973,2.40,5251.3,15.0,11.10,79.1,0,0.021,2,3,8,4120616120
40519170,40519169,40417973,3.46,5253.5,7.0,12.86,12.9,0,0.003,1,4,9,4120616120
40519171,40517687,40417973,5.58,5171.8,22.7,21.14,119.9,0,0.032,2,2,8,4120618480
40519172,40518887,40417973,1.06,5165.5,20.5,1.41,90.1,0,0.025,2,2,8,4120619270
40519173,40519174,40417973,2.87,5153.8,7.9,16.92,16.9,0,0.004,1,2,9,4120620080
40519174,40519329,40417973,3.16,5150.7,318.5,10.57,21397.4,0,45.461,5,1,5,4120620080
40519175,40519329,40417973,7.41,5150.9,12.8,41.38,41.4,0,0.012,1,2,8,4120620080
40519176,40518549,40442115,9.66,559.4,17.3,44.74,80.0,1,0.351,2,2,7,4121378950
40519177,40517260,40417973,14.13,4112.6,29.7,65.01,189.8,0,1.499,2,3,6,4120618730
40519178,40519483,40417973,0.60,4122.6,21.8,0.18,257.9,0,0.715,3,4,7,4120621690
40519179,40519339,40417973,1.16,4057.0,6.8,11.98,12.0,0,0.004,1,3,9,4120619810
40519180,40519488,40417973,5.72,4077.1,22.9,31.18,178.2,0,0.104,3,2,7,4120621560
40519181,40519976,40417973,3.98,4122.1,25.1,16.73,148.8,0,0.122,2,2,7,4121379440
40519182,40519976,40417973,3.89,4122.3,7.3,18.68,18.7,0,0.017,1,3,8,4121379440
40519183,40519342,40417973,4.98,4241.8,10.1,23.96,24.0,0,0.027,1,3,8,4121379830
40519184,40519342,40417973,1.96,4241.9,6.7,13.74,13.7,0,0.015,1,4,8,4121379830
40519185,40522041,40417973,0.57,4226.2,6.9,12.16,12.2,0,0.021,1,3,8,4120625030
40519186,40522041,40417973,0.69,4226.2,5.4,10.74,10.7,0,0.019,1,4,8,4120625030
40519187,40519344,40417973,1.88,4227.2,6.0,14.62,14.6,0,0.043,1,4,8,4121379280
40519188,40518553,40417973,14.05,4243.4,19.6,55.49,55.5,0,0.228,1,4,7,4120619640
40519189,40519659,40417973,6.52,3953.8,31.6,36.82,261.0,0,1.220,3,3,6,4121379190
40519190,40519659,40417973,1.36,3953.8,9.2,13.74,13.7,0,0.063,1,4,8,4121379190
